Loc_ID,Lat,Long
50856,48.16866,-2.67238
50857,47.01667,5.45333
50858,45.65877,0.52821
50859,45.36333,-0.13667
50860,48.16306,6.9794
50861,49.1865,2.57967
50862,49.9015,1.31163
50863,48.20327,2.33593
50864,47.54509,0.5776
50865,48.91867,-1.25213
50866,50.10956,3.78902
50867,48.90337,-1.42586
50868,45.4465,4.65344
50869,48.7268,6.45238
50870,49.07333,3.34816
50871,50.03038,2.38959
50872,48.02995,6.84139
50873,45.60966,4.92455
50874,45.36379,2.65955
50875,45.23846,-0.6781
50876,47.8372,0.95848
50877,50.25633,1.46976
50878,50.75247,3.26396
50879,43.85136,4.46786
50880,44.99302,4.41725
50881,43.57084,5.6547
50882,43.18307,5.94959
50883,46.70011,-0.66417
50884,50.62346,4.38382
50885,49.83008,0.62422
50886,45.21333,-0.3
50887,46.95553,5.86901
50888,43.84489,3.01071
50889,47.70629,0.43527
50890,46.02024,-0.32927
50891,46.17582,0.2762
50892,49.5345,6.67429
50893,43.76233,5.50144
50894,47.39389,7.29899
50895,47.12211,6.70574
50896,48.18367,-1.10763
50897,45.45,0.64667
50898,43.99576,1.15521
50899,48.33786,7.66016
50900,49.80313,0.69932
50901,51.00421,2.84456
50902,46.85321,-1.52929
50903,48.91235,-0.85319
50904,48.80687,7.51772
50905,50.09888,2.96902
50906,47.91696,-3.00442
50907,49.58821,6.39975
50908,47.61667,-3.52333
50909,49.0394,-3.03364
50910,49.32808,1.9313
50911,49.24017,2.8191
50912,47.88182,3.77396
50913,49.51433,3.07095
50914,48.2729,5.97208
50915,45.52233,4.31768
50916,44.08307,3.89598
50917,48.8571,7.14105
50918,48.00471,7.88099
50919,48.34381,-4.36709
50920,48.7152,-4.21937
50921,43.01021,5.24414
50922,43.81733,1.04848
50923,50.36029,2.69307
50924,44.37944,5.1174
50925,42.90883,5.19015
50926,44.5553,0.87107
50927,44.425,0.00677
50928,43.96442,2.69264
50929,43.12333,6.93333
50930,43.40408,7.14207
50931,43.7125,7.68748
50932,49.19167,7.75315
50933,50.8092,3.50374
50934,51.1533,2.73131
50935,50.29883,2.71056
50936,49.77667,1.58333
50937,48.04063,6.31591
50938,47.67667,2.12
50939,48.87085,4.09634
50940,49.6519,1.64127
50941,48.56619,-2.25229
50942,46.82208,4.68904
50943,48.84911,6.49405
50944,48.99556,7.79762
50945,44.66639,5.3862
50946,46.53402,5.07242
50947,48.5854,2.13482
50948,48.93931,-0.59605
50949,45.8704,5.32002
50950,48.69019,-0.97751
50951,46.06878,2.72893
50952,49.98232,0.60177
50953,48.33951,5.5856
50954,49.37443,2.86703
50955,49.13159,3.00747
50956,50.30768,2.69973
50957,44.91647,4.95502
50958,48.68516,7.57588
50959,47.70833,-3.0712
50960,43.59993,5.16369
50961,44.04418,5.70801
50962,43.85761,4.85387
50963,49.82296,0.62516
50964,48.26546,0.37723
50965,49.91526,2.60073
50966,50,3.00333
50967,44.17725,4.75088
50968,44.71258,2.25338
50969,49.6161,4.2022
50970,49.23783,1.79228
50971,45.49,4.46
50972,46.86251,0.70106
50973,47.25765,-1.17143
50974,44.92747,4.32507
50975,45.81408,3.97277
50976,44.61859,4.42922
50977,47.74705,-0.99696
50978,44.27652,4.99023
50979,45.58333,-1.38333
50980,47.03658,1.10521
50981,45.49667,1.16667
50982,45.91709,4.78965
50983,43.68449,6.48059
50984,43.51707,5.48975
50985,50.22608,2.92262
50986,46.39333,4.41667
50987,47.4414,7.75091
50988,44.0099,-1.54986
50989,46.06295,0.01128
50990,50.56316,2.992
50991,42.38945,3.21239
50992,45.71505,5.84927
50993,50.22328,2.67235
50994,45.84854,-1.63093
50995,45.15755,4.27589
50996,48.3311,2.74406
50997,43.25633,-0.46607
50998,47.79672,7.68707
50999,47.07521,6.39598
51000,44.89226,4.03376
51001,45.68179,3.69965
51002,44.30378,-0.67113
51003,43.60449,-0.61388
51004,44.95333,3.03667
51005,46.21,2.73667
51006,51.16714,1.32899
51007,49.54075,4.93941
51008,49.48553,3.65568
51009,45.50667,4.53
51010,46.21,1.64667
51011,43.48793,6.49295
51012,43.66194,2.93687
51013,49.81069,3.03232
51014,49.65,2.16667
51015,47.23781,-2.49828
51016,42.87,1.54
51017,44.63799,1.86819
51018,43.07143,1.46702
51019,50.73856,2.86284
51020,47.35757,6.97665
51021,47.45333,-3.39
51022,47.43948,6.98225
51023,48.9069,5.78268
51024,47.35389,0.69406
51025,50.19999,2.42884
51026,48.29851,6.50992
51027,45.57,0.64333
51028,49.3954,3.05893
51029,47.8951,7.61938
51030,43.72724,4.47046
51031,47.40093,-2.97629
51032,47.49875,2.29359
51033,43.98659,5.43589
51034,47.17797,-0.89404
51035,42.94667,2.7
51036,48.71809,7.30613
51037,46.83144,-1.87965
51038,45.60306,4.51394
51039,42.80702,3.0068
51040,50.61926,2.90914
51041,49.64039,5.02503
51042,49.29906,-0.85868
51043,49.16016,4.66558
51044,45.8538,5.22769
51045,44.79646,6.18852
51046,43.80812,1.65469
51047,46.72476,1.71305
51048,47.14208,0.56468
51049,50.45,2.11667
51050,45.52629,4.39554
51051,49.49487,6.68749
51052,47.59392,-1.04967
51053,49.87667,3.99667
51054,43.36252,3.71476
51055,46.94224,0.55788
51056,49.87858,3.04416
51057,43.67325,2.93554
51058,47.45371,0.50105
51059,45.93111,4.53964
51060,49.53839,4.90334
51061,48.46198,-1.27429
51062,51.09754,1.96801
51063,48.1034,-0.70437
51064,46.40179,3.60568
51065,45.00529,5.15528
51066,49.81333,2.37667
51067,44.28949,4.93799
51068,46.75587,-1.04682
51069,47.65754,6.9482
51070,49.34219,6.05583
51071,49.48838,6.76853
51072,48.82867,0.39185
51073,47.40054,7.6025
51074,48.88,4.43333
51075,43.58131,5.99736
51076,46.45333,5.96667
51077,46.89662,1.29587
51078,45.53393,-0.87627
51079,48.25856,7.38455
51080,48.62287,7.36561
51081,49.12477,6.07755
51082,43.31724,6.47972
51083,47.54,7.69
51084,48.29649,-2.39478
51085,46.28333,4.57667
51086,47.96,-1.69333
51087,49.07177,7.46747
51088,44.22117,4.80771
51089,48.25,-3.79667
51090,50.66396,3.67722
51091,48.30727,1.67432
51092,49.15721,3.54232
51093,44.42452,1.08998
51094,44.12754,2.49885
51095,45.72219,1.69676
51096,48.03475,3.82777
51097,49.87523,2.20192
51098,44.39838,0.21535
51099,48.44686,6.18098
51100,49.58071,-0.5856
51101,48.94758,2.07244
51102,47.55383,-0.91124
51103,50.11708,1.98431
51104,45.71595,3.73522
51105,50.13559,2.1669
51106,43.87618,1.07491
51107,47.50429,7.06171
51108,48.29,2.16333
51109,47.9624,6.2858
51110,43.57696,6.31137
51111,48.39,0.20333
51112,50.08333,3.85333
51113,50.11466,3.43333
51114,50.49333,2.86667
51115,47.48895,6.90222
51116,48.87246,-0.28722
51117,51.00884,3.29924
51118,51.01245,1.95736
51119,50.74706,3.47635
51120,43.69769,-0.24878
51121,44.12512,2.06382
51122,48.2741,-2.804
51123,44.30341,4.3092
51124,48.72342,-2.5305
51125,45.57966,5.08732
51126,45.98333,2.90667
51127,45.06535,-0.10697
51128,46.8025,6.18312
51129,48.58114,2.57559
51130,48.29294,2.85419
51131,46.30036,4.45823
51132,45.74178,4.96342
51133,47.98165,5.80556
51134,49.9071,1.48849
51135,47.46667,-3.15
51136,47.66,-4.49
51137,47.85131,-2.29274
51138,49.15934,0.90793
51139,42.49579,1.84176
51140,49.84804,3.08834
51141,50.09172,3.32815
51142,48.35615,2.11141
51143,47.83412,-3.48963
51144,48.86402,-1.71745
51145,47.38333,-3.08667
51146,50.18376,1.69431
51147,48.64802,-1.81782
51148,49.89308,-0.90352
51149,46.99667,5.44667
51150,48.04296,-2.1522
51151,48.80208,-2.98089
51152,50.33359,2.59996
51153,48.30667,-3.89333
51154,49.26251,-2.03119
51155,50.66584,1.23609
51156,48.36378,-2.74522
51157,48.51667,-3.75667
51158,48.32333,-1.13
51159,47.91904,-1.84241
51160,48.72444,-2.14723
51161,50.72634,3.23306
51162,42.99711,3.26228
51163,50.54527,2.78445
51164,43.14502,-1.23283
51165,45.28667,-0.12667
51166,43.20522,5.3665
51167,43.24202,2.36227
51168,46.35985,3.13143
51169,43.51,2.52667
51170,49.25341,2.56894
51171,48.66908,2.29182
51172,46.11814,5.41724
51173,47.26243,5.78615
51174,48.23753,6.99119
51175,49.05292,5.94792
51176,48.20222,6.48219
51177,44.73424,1.0781
51178,43.65404,5.12575
51179,43.25954,1.50977
51180,42.98767,3.37047
51181,43.12828,3.5969
51182,48.71552,2.19035
51183,48.42234,2.38967
51184,45.8162,-0.81797
51185,42.9038,2.28455
51186,44.7319,-0.83618
51187,42.92944,5.79612
51188,43.57464,6.49115
51189,43.1,6.32333
51190,46.76773,6.89356
51191,46.93667,1.33667
51192,41.70047,9.63473
51193,47.62383,-0.26323
51194,48.93,2.95
51195,50.9143,2.51794
51196,50.51137,2.90629
51197,49.95793,3.14096
51198,41.97525,8.58302
51199,48.37667,-3.04667
51200,50.14549,5.04113
51201,45.10333,5
51202,46.0213,5.11469
51203,47.69215,-2.39952
51204,48.87815,2.92333
51205,45.56622,6.47608
51206,45.17451,0.07275
51207,45.69188,4.88775
51208,47.19424,1.24954
51209,45.26333,3.77
51210,48.32527,3.14112
51211,49.91122,3.92434
51212,46.01667,2.93333
51213,50.96572,3.33162
51214,46.83952,3.65743
51215,44.11177,0.23608
51216,44.95438,-0.60423
51217,47.52839,-2.56693
51218,48.13993,-0.51814
51219,49.57779,2.74266
51220,47.36692,0.02509
51221,44.03883,0.03613
51222,49.84136,1.59583
51223,45.46661,6.1832
51224,44.8344,0.82862
51225,42.03404,2.14928
51226,49.00677,-2.90707
51227,46.62897,-0.73425
51228,44.80341,1.75105
51229,43.36754,3.54463
51230,43.01667,2.06333
51231,47.13941,-0.45619
51232,42.70606,-0.23478
51233,48.48621,6.94299
51234,43.84944,3.34083
51235,50.08333,5.47333
51236,43.20611,5.35452
51237,48.05615,3.02193
51238,44.22798,4.74629
51239,48.65333,-3.96
51240,47.72333,-4.08667
51241,47.08095,1.40877
51242,47.64,-4.05667
51243,48.37,-4.69333
51244,50.24745,1.97373
51245,47.68377,2.58442
51246,45.79566,3.7189
51247,45.6582,4.34198
51248,46.1,3.83333
51249,46.95238,4.90583
51250,43.9348,-1.36947
51251,47.5977,6.29581
51252,47.40518,2.7515
51253,48.04167,-1.57366
51254,48.66925,-0.55166
51255,48.97539,0.89353
51256,42.89792,3.50553
51257,48.01774,6.39011
51258,46.80294,-2.0685
51259,43.76734,4.44609
51260,43.95158,0.78134
51261,44.44333,-0.2
51262,41.96101,8.92947
51263,47.34704,-3.66484
51264,43.37991,3.44366
51265,43.6946,2.97365
51266,48.64466,6.69465
51267,43.14333,1.70651
51268,45.08679,-0.77452
51269,45.2337,5.191
51270,49.7246,-1.10557
51271,42.74,2.60667
51272,43.09657,5.3109
51273,47.78315,-0.5708
51274,48.99571,-2.0256
51275,48.15,-5.15667
51276,47.58682,-2.00794
51277,47.43205,-1.78888
51278,48.18051,-3.13783
51279,45.50443,5.01218
51280,49.30254,1.40973
51281,49.47538,6.3381
51282,48.09169,0.59145
51283,48.65297,3.53198
51284,49.85195,4.17693
51285,48.22343,-3.70251
51286,44.99924,4.5581
51287,48.98298,5.77942
51288,49.00561,0.96601
51289,47.48338,-1.27455
51290,43.95494,4.28736
51291,48.99168,2.29467
51292,48.70848,3.77447
51293,48.32111,-3.55967
51294,49.7,1.57667
51295,49.6,2.97
51296,48.93316,-1.81754
51297,49.36,1.75
51298,47.73002,1.65465
51299,47.71667,-3.31333
51300,48.84366,2.18419
51301,49.53714,-0.82428
51302,48.98702,3.98657
51303,45.16691,4.59432
51304,43.85134,-1.46095
51305,44.71361,5.03136
51306,42.31594,2.46335
51307,48.46425,-0.56455
51308,45.44078,3.61008
51309,44.56867,1.04924
51310,46.61248,5.24717
51311,46.80171,5.32012
51312,44.6808,2.37783
51313,47.04738,6.3684
51314,50.2482,1.94266
51315,43.84412,2.02786
51316,46.15166,4.88488
51317,47.03797,-1.70011
51318,46.1774,4.88993
51319,45.0329,6.33424
51320,48.40772,3.00508
51321,50.81358,3.27884
51322,47.46,-3.43
51323,49.68,0.90667
51324,47.30347,5.95542
51325,49.22786,6.3789
51326,50.16213,2.76441
51327,47.68455,5.01479
51328,42.84333,0.22333
51329,45.25988,-0.16783
51330,46.38384,5.78966
51331,49.04652,1.85677
51332,48.5513,2.34232
51333,43.48768,0.97209
51334,44.55114,-0.10705
51335,49.09653,5.75162
51336,43.89277,1.82531
51337,46.99727,0.16763
51338,45.58594,5.05353
51339,49.12667,2.68667
51340,48.95989,-3.48
51341,49.07058,-2.85208
51342,48.81378,-2.28689
51343,43.01139,3.09944
51344,43.95971,-1.20934
51345,44.55223,2.17846
51346,45.37473,4.26099
51347,45.88849,5.51658
51348,43.042,3.27116
51349,47.14712,6.08505
51350,44.7609,4.20031
51351,49.84927,3.27956
51352,50.17333,2.37333
51353,46.20333,0.67333
51354,45.55305,6.43435
51355,49.24902,2.39952
51356,44.76863,5.44188
51357,47.35724,2.24743
51358,43.03,-0.11667
51359,44.33038,-0.00508
51360,47.7533,0.60142
51361,47.73626,-1.59168
51362,48.96076,-3.70113
51363,48.09627,-3.36013
51364,48.22559,-2.76423
51365,47.35525,-3.30782
51366,48.43303,-2.93382
51367,47.44134,-3.21501
51368,47.47036,-2.51754
51369,47.65769,-3.36494
51370,48.15754,-2.96987
51371,47.86479,-2.54843
51372,48.09632,-2.02349
51373,48.35333,-3.79333
51374,48.8311,-2.62848
51375,48.33333,-4.09667
51376,48.26,-3.81667
51377,48.71333,-4.21667
51378,48.88333,-3.67333
51379,48.17333,-4.82
51380,48.4155,-2.70075
51381,48.89333,-3.45333
51382,47.8358,-3.74671
51383,48.64333,-3.53333
51384,48.88667,-3.13
51385,48.23667,-3.91667
51386,47.97,-3.24
51387,48.85667,-3.89667
51388,48.26,-4.00667
51389,48.11,-4.20333
51390,48.78,-4.35667
51391,48.33333,-3.87667
51392,48.14509,-3.43233
51393,48.94817,-3.55434
51394,48.26667,-4.02
51395,48.92667,-3.96
51396,47.71667,-4.09333
51397,47.91804,-3.51274
51398,48.9965,-2.62842
51399,48.16333,-5
51400,49.17742,-3.57883
51401,48.5594,-2.86071
51402,48.91,-4.9
51403,48.60208,-2.35443
51404,48.52026,-2.85886
51405,48.86,-4.38333
51406,47.3107,-2.60716
51407,48.35667,-3.73
51408,48.15667,-4.08667
51409,48.64059,-5.10846
51410,48.66667,-4.00667
51411,49.01,-4.15
51412,48.14141,-2.45458
51413,49.10122,-3.32467
51414,48.31667,-4.55667
51415,48.90669,-1.64298
51416,48.25333,-4.31
51417,48.09333,-3.86
51418,48.30333,-3.55
51419,48.17333,-4.68667
51420,48.14333,-4.96
51421,49.06,-3.83
51422,49.1,-2.66333
51423,48.20109,-2.50069
51424,47.58444,-3.64384
51425,47.94081,-2.40698
51426,48.83333,-5.13333
51427,48.96667,-3.83667
51428,48.90611,-2.69956
51429,48.42,-4.55667
51430,48.56,-3.49333
51431,47.5,-4.65333
51432,47.61667,-3.91667
51433,48.58333,-3.87333
51434,47.43333,-3.90333
51435,47.55333,-3.82
51436,47.03333,4.56667
51437,47.61337,6.78758
51438,48.44333,-4.56333
51439,47.697,-5.03606
51440,48.37333,-3.93667
51441,48.35534,-3.60333
51442,48.05,-2.38
51443,47.59172,-2.08781
51444,47.28713,-3.17397
51445,48.41742,-3.5955
51446,47.43333,-3.13333
51447,47.30153,-3.4603
51448,48.08979,8.07442
51449,48.14667,-4.51667
51450,48.14,-4.16667
51451,47.86333,-3.64667
51452,47.6,-4.36333
51453,48.93858,-1.66805
51454,48.49044,-2.77578
51455,48.45667,-3.17667
51456,48.52438,-2.27962
51457,46.37786,0.449
51458,48.73735,-1.57301
51459,47.60594,-3.08454
51460,48.84667,-1.64667
51461,48.45644,-2.74033
51462,47.44876,-2.00362
51463,49.17267,-3.509
51464,48.27844,-3.33056
51465,48.79266,-2.79777
51466,47.2418,-1.52609
51467,48.65642,-2.97876
51468,48.91333,-1.76667
51469,47.32726,-2.4256
51470,48.16249,-3.15983
51471,48.21676,-2.16769
51472,48.223,-2.15675
51473,48.01462,-2.76036
51474,47.96644,-3.04244
51475,47.84601,-2.20325
51476,48.86534,-2.62634
51477,48.75157,-1.8574
51478,48.31124,-2.43914
51479,48.92308,-1.87534
51480,48.36645,-3.40833
51481,48.98525,-3.27001
51482,48.096,-3.09667
51483,48.11,-2.03333
51484,47.58496,-1.39876
51485,45.53333,2.58333
51486,45.24171,3.54896
51487,47.38868,-2.39331
51488,49.44041,6.50376
51489,48.843,-2.94642
51490,43.68333,6.16
51491,43.00753,5.08398
51492,43.64333,5.41667
51493,48.88199,-2.5454
51494,47.4515,6.34308
51495,48.03977,6.34041
51496,49.18319,2.3541
51497,43.96566,1.69749
51498,43.95436,-0.28385
51499,48.09733,-2.50733
51500,47.80284,6.71539
51501,48.82442,-3.16416
51502,46.598,2.82428
51503,49.46288,2.22549
51504,48.18244,-4.06656
51505,48.52313,1.81922
51506,48.46667,2.62
51507,49.19986,1.39281
51508,46.87725,-1.15666
51509,44.64833,-1.16963
51510,48.84089,-1.25384
51511,47.02938,-2.90616
51512,47.59136,5.66466
51513,48.37958,-1.10909
51514,48.18953,-1.57638
51515,45.78949,3.06362
51516,43.80945,5.07408
51517,43.8304,1.02831
51518,49.13916,3.77703
51519,48.04366,4.68325
51520,43.07556,3.17
51521,42.90128,5.86748
51522,43.92365,3.42981
51523,42.22618,9.15578
51524,48.62024,4.24071
51525,48.8742,5.71197
51526,43.47634,5.39638
51527,48.25209,1.23444
51528,49.02614,5.384
51529,48.6811,1.77481
51530,43.97756,5.01198
51531,45.22203,2.499
51532,46.86601,6.9203
51533,49.04878,2.5979
51534,48.62691,2.72104
51535,42.65667,-0.42667
51536,43.62448,6.52329
51537,45.25654,6.10729
51538,46.03193,0.98193
51539,45.3409,5.22511
51540,46.48333,4.87
51541,49.60591,5.43836
51542,46.02297,1.03013
51543,49.55413,1.74376
51544,48.9781,-1.72048
51545,43.99042,0.9154
51546,43.1349,2.5793
51547,49.15752,6.85695
51548,50.12691,3.41584
51549,48.27403,8.05086
51550,47.13061,6.78535
51551,48.07044,6.99103
51552,49.21106,7.95679
51553,48.35438,6.96857
51554,42.34536,2.39115
51555,42.89446,2.60868
51556,43.10953,3.12384
51557,44.32959,5.61262
51558,43.30532,5.27347
51559,44.69241,4.72767
51560,46.29043,1.53503
51561,42.92068,2.23613
51562,43.4672,2.64831
51563,42.3748,2.47232
51564,43.21886,-1.48574
51565,45.78087,0.65661
51566,43.08503,5.89788
51567,43.05837,6.00139
51568,43.94636,7.26776
51569,44.67619,-0.84096
51570,49.09078,0.2474
51571,49.38776,7.66509
51572,46.58333,5.73333
51573,47.03512,-1.79262
51574,48.89177,6.50607
51575,50.06667,3.80333
51576,45.19011,-0.95129
51577,47.60008,5.17698
51578,45.43391,3.83243
51579,43.36252,5.20285
51580,48.84821,2.25509
51581,45.78625,5.89749
51582,49.50335,2.65218
51583,47.46873,0.68438
51584,49.18454,-3.83963
51585,47.62648,5.33628
51586,46.96744,5.91456
51587,45.9664,6.84465
51588,49.73487,1.00098
51589,45.70838,3.72205
51590,46.23453,4.5838
51591,43.08764,3.20541
51592,49.56248,3.16556
51593,46.30735,5.49273
51594,49.59333,2.61333
51595,45.88073,5.60819
51596,45.81053,5.62524
51597,43.93313,4.30203
51598,43.60028,5.45141
51599,50.80437,2.02253
51600,45.48333,1.10667
51601,48.38656,2.19537
51602,45.85519,-1.45822
51603,45.74001,4.46655
51604,46.05904,2.8748
51605,46.08571,3.45024
51606,45.23306,-0.14488
51607,49.55667,-1.70762
51608,41.63394,9.25096
51609,51.00013,3.36024
51610,48.56714,-0.82916
51611,42.95735,3.03952
51612,48.49182,-2.9055
51613,42.08687,9.77902
51614,42.93513,1.93892
51615,47.09226,-2.78275
51616,49.83055,1.19541
51617,48.79333,-3.89333
51618,45.11808,5.04248
51619,49.4047,5.92692
51620,47.62538,5.57263
51621,47.87172,-0.13954
51622,45.12355,-0.32405
51623,43.31512,5.55131
51624,43.82778,6.32722
51625,46.44215,6.6958
51626,43.45861,7.05278
51627,43.48587,7.05429
51628,48.09391,-2.56971
51629,43.9885,6.53032
51630,48.26682,-2.88948
51631,50.7185,3.56277
51632,43.35242,1.08538
51633,43.18241,1.86934
51634,47.95972,-2.67601
51635,45.68771,4.4291
51636,45.08,0.82667
51637,43.8845,2.00406
51638,48.02255,3.67755
51639,49.24703,1.26445
51640,43.21969,0.28143
51641,47.28181,-2.1452
51642,43.18944,3.1376
51643,44.85782,3.90417
51644,43.45639,1.89667
51645,44.89644,-0.42873
51646,42.92,-0.04667
51647,48.40833,2.075
51648,46.31028,6.31765
51649,49.79167,2.94631
51650,45.58844,3.16352
51651,47.01,0.05
51652,47.80888,2.90075
51653,48.78247,2.60487
51654,49.20341,1.9488
51655,48.2445,-1.46925
51656,47.51987,0.48705
51657,48.78727,-1.5121
51658,48.39866,5.23758
51659,44.75274,-1.47095
51660,44.56038,-0.20453
51661,47.44356,0.11896
51662,47.74195,1.14847
51663,47.07668,-0.13688
51664,48.41402,2.68283
51665,46.77457,3.80584
51666,44.02729,4.42458
51667,49.24437,2.04935
51668,47.64937,2.31755
51669,47.80583,-0.8494
51670,45.48282,4.67955
51671,48.18181,-1.35953
51672,46.18465,1.00759
51673,46.02578,-0.39327
51674,42.79667,1.95
51675,46.19357,3.89964
51676,43.21805,3.62705
51677,42.95162,3.29033
51678,42.80363,2.72462
51679,49.03667,1.86
51680,47.63809,-1.78105
51681,48.42841,-2.74375
51682,47.66654,-1.70048
51683,45.03512,-0.005
51684,49.30349,5.65084
51685,49.35667,1.78333
51686,47.76848,-2.13327
51687,48.98608,-3.43608
51688,49.00012,3.17409
51689,49.10699,2.98871
51690,45.94104,5.33065
51691,45.90917,5.97727
51692,51.29713,2.44276
51693,47.97266,3.108
51694,47.44638,2.88038
51695,47.59055,1.90607
51696,42.88915,3.32124
51697,50.39535,1.2097
51698,48.60393,1.65198
51699,42.98333,-0.57667
51700,49.32854,0.2946
51701,43.59508,-0.29527
51702,46.36147,5.31262
51703,46.01774,5.18382
51704,48.51451,1.78038
51705,48.87566,0.1009
51706,47.61164,4.70395
51707,46.96774,-0.945
51708,47.45252,1.63383
51709,46.35657,3.62824
51710,48.82642,7.78556
51711,48.16655,7.10935
51712,49.12568,7.72878
51713,49.82191,5.62734
51714,49.47387,2.27502
51715,48.18369,7.39099
51716,50.05145,3.37417
51717,48.51999,7.68982
51718,42.87333,-0.42333
51719,42.79383,1.64192
51720,47.75542,-1.12029
51721,48.69937,2.38183
51722,47.60095,-1.2819
51723,47.07581,2.84144
51724,43.14839,-0.40244
51725,42.27977,3.27653
51726,48.35572,2.58727
51727,43.79106,4.2952
51728,48.83345,2.90139
51729,45.9127,6.39982
51730,46.70749,5.78306
51731,42.7904,2.52689
51732,48.19489,2.79206
51733,49.1663,2.17471
51734,47.57152,1.46823
51735,48.41792,2.02253
51736,45.29859,5.10707
51737,43.58932,0.47033
51738,46.23163,3.77194
51739,48.30289,1.55389
51740,49.38429,0.87512
51741,49.45333,3.89
51742,50.27327,4.33644
51743,44.21618,1.80071
51744,43.43108,4.71869
51745,49.32162,2.3679
51746,48.48851,1.32132
51747,48.52636,1.9838
51748,48.39886,-1.32781
51749,46.19096,5.24049
51750,46.1138,2.6722
51751,50.81667,3.56333
51752,47.53042,6.13468
51753,47.50751,5.31873
51754,45.34351,2.80807
51755,48.51651,7.52455
51756,49.34667,0.78667
51757,43.7592,4.41791
51758,44.31609,6.21756
51759,46.13286,0.46457
51760,46.27405,0.6317
51761,44.22865,5.49161
51762,43.29862,6.67212
51763,47.85956,1.52701
51764,49.75631,2.24302
51765,50.76584,3.24963
51766,44.46146,-1.43984
51767,43.92461,-1.78449
51768,43.4125,1.64823
51769,50.2376,2.97235
51770,42.85441,-0.26069
51771,43.68294,3.05098
51772,46.85524,-1.44293
51773,42.08885,9.25023
51774,42.80517,5.488
51775,48.97081,2.55936
51776,47.53219,2.2891
51777,42.94237,9.756
51778,44.67638,2.9414
51779,49.86047,2.7833
51780,49.45047,3.11819
51781,49.01309,0.71413
51782,48.04559,-1.01148
51783,50.29587,1.36703
51784,49.38722,1.53928
51785,50.84331,3.36376
51786,49.1212,7.39075
51787,49.23244,3.5534
51788,43.55,-0.87
51789,49.56208,1.36817
51790,48.28074,7.96752
51791,47.99416,7.26056
51792,43.35876,-0.68276
51793,49.50667,7.31667
51794,48.65899,7.51744
51795,42.81622,0.43693
51796,47.56053,6.66475
51797,49.88496,-0.2434
51798,49.26612,-2.00349
51799,44.87238,1.04781
51800,48.90643,7.96018
51801,48.81313,7.111
51802,49.24,7.93333
51803,48.44059,8.24926
51804,48.26849,7.69609
51805,48.96607,8.03846
51806,48.85039,7.00213
51807,48.5602,7.237
51808,48.51,7.53
51809,48.74921,8.01952
51810,43.99667,4.80333
51811,48.04667,-1.28667
51812,46.76683,4.609
51813,48.33556,-0.45351
51814,47.46811,-0.02573
51815,46.53333,-0.19333
51816,47.39524,-1.12477
51817,48.32921,1.88151
51818,47.91495,-2.01629
51819,49.28333,2.61
51820,47.64701,1.7132
51821,48.17187,-0.40916
51822,50.77084,3.23221
51823,50.11001,2.40628
51824,50.10753,2.63306
51825,45.5876,6.02837
51826,48.09348,-0.5673
51827,47.88048,0.46771
51828,47.71219,-1.20333
51829,48.41667,-2.49333
51830,47.90169,-2.82557
51831,47.67465,6.51878
51832,44.27736,5.22248
51833,49.37154,6.43558
51834,45.98693,6.16591
51835,49.50369,5.12736
51836,47.19499,1.07623
51837,48.38105,-1.19714
51838,50.02949,5.10562
51839,50.58,1.38333
51840,43.66667,0.13333
51841,47.156,2.40647
51842,46.15113,0.79667
51843,47.71048,-2.08904
51844,44.78121,0.40157
51845,46.38445,-2.21857
51846,46.481,-2.491
51847,45.36241,6.0888
51848,49.8894,0.21188
51849,49.13333,1.35
51850,47.3487,-3.51639
51851,47.81881,-1.79833
51852,50.56519,2.35464
51853,48.5646,6.33806
51854,50.25333,2.7
51855,49.45868,1.52915
51856,48.80833,8.02326
51857,45.16333,1.02667
51858,49.08086,0.81799
51859,47.8678,7.14219
51860,47.94741,6.68572
51861,49.24,6.56333
51862,50.87857,3.55991
51863,46.64202,5.00405
51864,47.10188,0.52201
51865,47.96701,2.84804
51866,49.28148,2.76451
51867,49.20445,1.68345
51868,48.47979,2.23266
51869,48.48868,2.96435
51870,48.39589,2.93892
51871,46.128,4.16276
51872,49.94822,0.80674
51873,47.26299,5.79571
51874,43.5497,1.05741
51875,46.14003,3.36658
51876,48.20603,3.05267
51877,48.10333,3.19
51878,48.93158,2.85074
51879,49.20333,2.09333
51880,47.99667,0.50333
51881,48.30785,1.87933
51882,48.82528,1.97777
51883,48.41974,4.97323
51884,48.6375,3.7025
51885,43.42856,0.27707
51886,50.12333,2.96667
51887,43.70814,0.87709
51888,49.68866,1.82024
51889,44.78057,-0.7364
51890,45.90518,5.67682
51891,47.18371,-2.62298
51892,42.97961,3.46705
51893,45.94313,-0.77877
51894,43.53333,4.69
51895,49.64995,5.72483
51896,46.51768,1.88384
51897,46.15333,5.43667
51898,45.81583,-0.82449
51899,46.08021,-1.12137
51900,46.93379,-1.88808
51901,45.62668,1.50494
51902,51.08425,2.48506
51903,49.13196,7.42874
51904,48.09134,7.91487
51905,48.974,8.0221
51906,48.23264,6.94282
51907,48.57165,8.01271
51908,48.37294,7.45627
51909,44.02313,6.91608
51910,46.43162,5.73436
51911,45.35962,1.55555
51912,47.34591,2.25791
51913,49.45472,1.03862
51914,42.87238,2.50286
51915,48.11924,-3.46225
51916,47.37956,2.849
